id,Exited
263720,0.0328
263721,0.196
263722,0.0436
263723,0.1192
263724,0.0405
263725,0.5081
263726,0.0521
263727,0.0787
263728,0.1151
263729,0.3099
263730,0.4688
263731,0.2178
263732,0.0239
263733,0.0879
263734,0.2236
263735,0.1353
263736,0.6464
263737,0.0463
263738,0.0311
263739,0.1956
263740,0.0989
263741,0.2354
263742,0.2442
263743,0.1737
263744,0.1499
263745,0.3055
263746,0.0235
263747,0.0282
263748,0.5257
263749,0.3719
263750,0.3024
263751,0.2339
263752,0.1018
263753,0.1858
263754,0.0794
263755,0.3287
263756,0.0576
263757,0.3236
263758,0.0591
263759,0.4828
263760,0.5457
263761,0.6446
263762,0.8206
263763,0.2275
263764,0.5922
263765,0.0439
263766,0.208
263767,0.0115
263768,0.2887
263769,0.0448
263770,0.0847
263771,0.0876
263772,0.4454
263773,0.2335
263774,0.1272
263775,0.6666
263776,0.011
263777,0.2899
263778,0.2211
263779,0.1373
263780,0.0299
263781,0.1012
263782,0.8211
263783,0.0958
263784,0.1637
263785,0.3116
263786,0.0417
263787,0.2991
263788,0.0364
263789,0.5125
263790,0.1935
263791,0.0447
263792,0.6059
263793,0.0286
263794,0.557
263795,0.1159
263796,0.2887
263797,0.2407
263798,0.0792
263799,0.2316
263800,0.1627
263801,0.1889
263802,0.1309
263803,0.0317
263804,0.5878
263805,0.767
263806,0.1073
263807,0.0977
263808,0.3736
263809,0.2552
263810,0.0641
263811,0.1468
263812,0.0135
263813,0.9259
263814,0.0246
263815,0.2347
263816,0.1886
263817,0.4709
263818,0.127
263819,0.1748
263820,0.2579
263821,0.319
263822,0.1004
263823,0.8218
263824,0.0315
263825,0.0213
263826,0.3206
263827,0.0287
263828,0.0268
263829,0.1956
263830,0.5859
263831,0.0227
263832,0.0388
263833,0.8716
263834,0.8015
263835,0.4911
263836,0.2394
263837,0.0561
263838,0.253
263839,0.0821
263840,0.178
263841,0.0828
263842,0.0666
263843,0.5901
263844,0.0451
263845,0.1063
263846,0.061
263847,0.0871
263848,0.3088
263849,0.1977
263850,0.1668
263851,0.0559
263852,0.1435
263853,0.0742
263854,0.0911
263855,0.8783
263856,0.011
263857,0.0159
263858,0.1426
263859,0.4118
263860,0.0687
263861,0.1426
263862,0.4807
263863,0.0796
263864,0.3854
263865,0.0417
263866,0.0464
263867,0.0146
263868,0.6373
263869,0.2945
263870,0.2358
263871,0.042
263872,0.0304
263873,0.3593
263874,0.1192
263875,0.109
263876,0.0238
263877,0.0408
263878,0.1816
263879,0.0108
263880,0.0152
263881,0.08
263882,0.1946
263883,0.0943
263884,0.1189
263885,0.1253
263886,0.1833
263887,0.58
263888,0.056
263889,0.0089
263890,0.4766
263891,0.0894
263892,0.2092
263893,0.1064
263894,0.8135
263895,0.2055
263896,0.0497
263897,0.79
263898,0.0828
263899,0.0478
263900,0.1816
263901,0.1092
263902,0.371
263903,0.829
263904,0.6264
263905,0.1621
263906,0.0404
263907,0.3273
263908,0.074
263909,0.0285
263910,0.1004
263911,0.299
263912,0.1004
263913,0.1026
263914,0.1741
263915,0.1521
263916,0.2103
263917,0.033
263918,0.0288
263919,0.5767
263920,0.753
263921,0.3054
263922,0.1786
263923,0.276
263924,0.2528
263925,0.0762
263926,0.139
263927,0.089
263928,0.0094
263929,0.0493
263930,0.0412
263931,0.0559
263932,0.0195
263933,0.1028
263934,0.5157
263935,0.1341
263936,0.0977
263937,0.7965
263938,0.025
263939,0.0753
263940,0.1567
263941,0.0449
263942,0.1818
263943,0.6049
263944,0.109
263945,0.0519
263946,0.0975
263947,0.723
263948,0.1219
263949,0.0526
263950,0.556
263951,0.0183
263952,0.0345
263953,0.2537
263954,0.0988
263955,0.162
263956,0.072
263957,0.7204
263958,0.0458
263959,0.0882
263960,0.0397
263961,0.0793
263962,0.0281
263963,0.8206
263964,0.2058
263965,0.1124
263966,0.1753
263967,0.112
263968,0.0446
263969,0.148
263970,0.0276
263971,0.5565
263972,0.1406
263973,0.6322
263974,0.1438
263975,0.3778
263976,0.1135
263977,0.1881
263978,0.4318
263979,0.1812
263980,0.1139
263981,0.0313
263982,0.0739
263983,0.0281
263984,0.9215
263985,0.2692
263986,0.3412
263987,0.3124
263988,0.2668
263989,0.1845
263990,0.0808
263991,0.3573
263992,0.4395
263993,0.0381
263994,0.0853
263995,0.6138
263996,0.8832
263997,0.2438
263998,0.2259
263999,0.0994
264000,0.1088
264001,0.0632
264002,0.8508
264003,0.2218
264004,0.5063
264005,0.1938
264006,0.9169
264007,0.2545
264008,0.0322
264009,0.1312
264010,0.042
264011,0.0362
264012,0.1518
264013,0.374
264014,0.5052
264015,0.3542
264016,0.4635
264017,0.0804
264018,0.092
264019,0.0418
264020,0.1938
264021,0.094
264022,0.0205
264023,0.177
264024,0.0362
264025,0.8818
264026,0.7561
264027,0.1105
264028,0.3424
264029,0.2199
264030,0.0548
264031,0.7534
264032,0.0391
264033,0.0207
264034,0.7019
264035,0.2227
264036,0.6178
264037,0.113
264038,0.2659
264039,0.0179
264040,0.0175
264041,0.2093
264042,0.0428
264043,0.0498
264044,0.1173
264045,0.2952
264046,0.5418
264047,0.2225
264048,0.4621
264049,0.0295
264050,0.0398
264051,0.7355
264052,0.1092
264053,0.0538
264054,0.8106
264055,0.6931
264056,0.0228
264057,0.1697
264058,0.056
264059,0.0846
264060,0.0157
264061,0.0944
264062,0.1194
264063,0.3323
264064,0.3341
264065,0.1632
264066,0.0396
264067,0.3225
264068,0.485
264069,0.0117
264070,0.0717
264071,0.1966
264072,0.1178
264073,0.066
264074,0.0755
264075,0.1486
264076,0.0328
264077,0.3519
264078,0.0137
264079,0.1239
264080,0.3097
264081,0.0492
264082,0.9289
264083,0.2339
264084,0.0604
264085,0.3271
264086,0.0641
264087,0.1139
264088,0.0245
264089,0.3849
264090,0.322
264091,0.2744
264092,0.0227
264093,0.2794
264094,0.0491
264095,0.037
264096,0.0723
264097,0.7017
264098,0.4726
264099,0.1307
264100,0.0613
264101,0.026
264102,0.1545
264103,0.084
264104,0.8587
264105,0.099
264106,0.2733
264107,0.1686
264108,0.7067
264109,0.0197
264110,0.0457
264111,0.09
264112,0.1498
264113,0.0908
264114,0.1442
264115,0.427
264116,0.1535
264117,0.6383
264118,0.2735
264119,0.1535
264120,0.0722
264121,0.0846
264122,0.1513
264123,0.2954
264124,0.1758
264125,0.178
264126,0.0897
264127,0.1162
264128,0.6313
264129,0.7287
264130,0.0499
264131,0.1083
264132,0.1912
264133,0.1608
264134,0.5693
264135,0.4271
264136,0.1122
264137,0.2607
264138,0.0172
264139,0.2474
264140,0.1287
264141,0.1736
264142,0.6592
264143,0.099
264144,0.0241
264145,0.1662
264146,0.0911
264147,0.2318
264148,0.2189
264149,0.0343
264150,0.1742
264151,0.0708
264152,0.69
264153,0.4694
264154,0.0524
264155,0.0716
264156,0.0839
264157,0.3123
264158,0.0671
264159,0.0284
264160,0.7287
264161,0.1352
264162,0.169
264163,0.067
264164,0.9668
264165,0.0946
264166,0.1344
264167,0.0205
264168,0.0472
264169,0.0891
264170,0.2213
264171,0.8548
264172,0.05
264173,0.3158
264174,0.1732
264175,0.894
264176,0.4671
264177,0.7534
264178,0.0568
264179,0.3275
264180,0.1506
264181,0.1208
264182,0.4572
264183,0.2062
264184,0.3023
264185,0.1448
264186,0.0526
264187,0.2784
264188,0.0402
264189,0.1201
264190,0.1587
264191,0.0335
264192,0.2379
264193,0.0256
264194,0.3609
264195,0.0646
264196,0.2638
264197,0.0598
264198,0.3979
264199,0.0528
264200,0.0411
264201,0.0291
264202,0.2771
264203,0.0733
264204,0.4308
264205,0.0522
264206,0.3117
264207,0.0823
264208,0.4055
264209,0.0602
264210,0.0369
264211,0.1331
264212,0.2156
264213,0.0342
264214,0.2591
264215,0.1488
264216,0.302
264217,0.0381
264218,0.2442
264219,0.2872
264220,0.0772
264221,0.0869
264222,0.3769
264223,0.3772
264224,0.1341
264225,0.5025
264226,0.537
264227,0.0484
264228,0.0805
264229,0.0217
264230,0.1171
264231,0.1419
264232,0.1929
264233,0.424
264234,0.4117
264235,0.0405
264236,0.3428
264237,0.1015
264238,0.0181
264239,0.1173
264240,0.1301
264241,0.0717
264242,0.1507
264243,0.7351
264244,0.1533
264245,0.8469
264246,0.1956
264247,0.0384
264248,0.0304
264249,0.0551
264250,0.3654
264251,0.1878
264252,0.1932
264253,0.4454
264254,0.2554
264255,0.4086
264256,0.3253
264257,0.2072
264258,0.0385
264259,0.1976
264260,0.0687
264261,0.0475
264262,0.0313
264263,0.1075
264264,0.0405
264265,0.0467
264266,0.5336
264267,0.6842
264268,0.1057
264269,0.4965
264270,0.021
264271,0.9237
264272,0.2019
264273,0.3276
264274,0.1938
264275,0.6869
264276,0.1324
264277,0.0996
264278,0.0948
264279,0.0605
264280,0.0237
264281,0.0216
264282,0.1131
264283,0.2795
264284,0.1131
264285,0.0143
264286,0.0387
264287,0.1105
264288,0.7678
264289,0.1505
264290,0.0791
264291,0.2732
264292,0.1029
264293,0.372
264294,0.0817
264295,0.2586
264296,0.3943
264297,0.0587
264298,0.1628
264299,0.1699
264300,0.066
264301,0.1337
264302,0.0447
264303,0.0362
264304,0.3762
264305,0.178
264306,0.1419
264307,0.7824
264308,0.1925
264309,0.0257
264310,0.5856
264311,0.5287
264312,0.2891
264313,0.0662
264314,0.2232
264315,0.1634
264316,0.1248
264317,0.102
264318,0.415
264319,0.0579
264320,0.0941
264321,0.3263
264322,0.0863
264323,0.3355
264324,0.0221
264325,0.0242
264326,0.6449
264327,0.0784
264328,0.0168
264329,0.0194
264330,0.0231
264331,0.3594
264332,0.071
264333,0.2972
264334,0.1773
264335,0.2819
264336,0.6174
264337,0.0624
264338,0.0907
264339,0.0119
264340,0.1447
264341,0.2089
264342,0.1599
264343,0.8801
264344,0.0551
264345,0.0213
264346,0.0574
264347,0.081
264348,0.0788
264349,0.0477
264350,0.0523
264351,0.0175
264352,0.0699
264353,0.0364
264354,0.6247
264355,0.6355
264356,0.0773
264357,0.0173
264358,0.3189
264359,0.1121
264360,0.0607
264361,0.1379
264362,0.1368
264363,0.2216
264364,0.1515
264365,0.0654
264366,0.0842
264367,0.3263
264368,0.0267
264369,0.0937
264370,0.1428
264371,0.4176
264372,0.0304
264373,0.0631
264374,0.0579
264375,0.8041
264376,0.0274
264377,0.0601
264378,0.4405
264379,0.4582
264380,0.1438
264381,0.1141
264382,0.88
264383,0.1826
264384,0.0479
264385,0.5245
264386,0.2776
264387,0.6503
264388,0.1533
264389,0.1567
264390,0.5137
264391,0.1636
264392,0.0561
264393,0.6451
264394,0.5183
264395,0.3171
264396,0.823
264397,0.0992
264398,0.1857
264399,0.0272
264400,0.0408
264401,0.1287
264402,0.0541
264403,0.1507
264404,0.0193
264405,0.0387
264406,0.0186
264407,0.1608
264408,0.1752
264409,0.11
264410,0.0307
264411,0.4635
264412,0.0764
264413,0.1281
264414,0.0069
264415,0.1797
264416,0.1549
264417,0.0944
264418,0.0358
264419,0.4326
264420,0.249
264421,0.0398
264422,0.135
264423,0.0424
264424,0.4168
264425,0.1611
264426,0.0868
264427,0.0379
264428,0.2802
264429,0.1317
264430,0.1236
264431,0.0485
264432,0.0615
264433,0.2085
264434,0.2418
264435,0.7917
264436,0.6025
264437,0.1143
264438,0.5456
264439,0.2431
264440,0.1552
264441,0.2596
264442,0.2726
264443,0.2094
264444,0.0379
264445,0.257
264446,0.0221
264447,0.1362
264448,0.0364
264449,0.2231
264450,0.1208
264451,0.0162
264452,0.1362
264453,0.0544
264454,0.2194
264455,0.0288
264456,0.1425
264457,0.0364
264458,0.7231
264459,0.6503
264460,0.013
264461,0.1367
264462,0.3725
264463,0.0576
264464,0.1167
264465,0.0333
264466,0.2017
264467,0.1355
264468,0.072
264469,0.2331
264470,0.3775
264471,0.6071
264472,0.2197
264473,0.296
264474,0.2005
264475,0.3794
264476,0.1524
264477,0.2113
264478,0.0699
264479,0.0935
264480,0.03
264481,0.0224
264482,0.4731
264483,0.8221
264484,0.1055
264485,0.0675
264486,0.0656
264487,0.4136
264488,0.0124
264489,0.0877
264490,0.0789
264491,0.3968
264492,0.2101
264493,0.1115
264494,0.0438
264495,0.0858
264496,0.4515
264497,0.1015
264498,0.0278
264499,0.2219
264500,0.0211
264501,0.0451
264502,0.0374
264503,0.4632
264504,0.0269
264505,0.1549
264506,0.2128
264507,0.0416
264508,0.041
264509,0.2815
264510,0.08
264511,0.0891
264512,0.2301
264513,0.0219
264514,0.102
264515,0.1149
264516,0.0403
264517,0.0253
264518,0.1741
264519,0.8208
264520,0.1784
264521,0.0393
264522,0.1073
264523,0.2784
264524,0.1147
264525,0.1629
264526,0.0265
264527,0.1127
264528,0.0841
264529,0.0113
264530,0.0249
264531,0.0307
264532,0.0286
264533,0.753
264534,0.5721
264535,0.2551
264536,0.79
264537,0.4461
264538,0.056
264539,0.1092
264540,0.3294
264541,0.1022
264542,0.0902
264543,0.7889
264544,0.0162
264545,0.0845
264546,0.385
264547,0.099
264548,0.0703
264549,0.2825
264550,0.0382
264551,0.0381
264552,0.149
264553,0.2907
264554,0.0986
264555,0.1608
264556,0.0408
264557,0.2086
264558,0.0311
264559,0.0997
264560,0.1341
264561,0.2986
264562,0.0245
264563,0.5451
264564,0.2347
264565,0.2967
264566,0.0867
264567,0.765
264568,0.4169
264569,0.0621
264570,0.0162
264571,0.2082
264572,0.1634
264573,0.6427
264574,0.0294
264575,0.2564
264576,0.2062
264577,0.0437
264578,0.2446
264579,0.7834
264580,0.2535
264581,0.5297
264582,0.3508
264583,0.0189
264584,0.1109
264585,0.0241
264586,0.0354
264587,0.0469
264588,0.5528
264589,0.8607
264590,0.0453
264591,0.0342
264592,0.1231
264593,0.7499
264594,0.1832
264595,0.0943
264596,0.0836
264597,0.0727
264598,0.0579
264599,0.8661
264600,0.3502
264601,0.4843
264602,0.5205
264603,0.0977
264604,0.6764
264605,0.0615
264606,0.2354
264607,0.1143
264608,0.0631
264609,0.6763
264610,0.1237
264611,0.5146
264612,0.0749
264613,0.0129
264614,0.496
264615,0.0221
264616,0.6523
264617,0.0638
264618,0.052
264619,0.0643
264620,0.0666
264621,0.0429
264622,0.069
264623,0.1504
264624,0.0265
264625,0.1992
264626,0.557
264627,0.1699
264628,0.2794
264629,0.1438
264630,0.0297
264631,0.0942
264632,0.0575
264633,0.0417
264634,0.3154
264635,0.1739
264636,0.1
264637,0.4044
264638,0.2454
264639,0.1904
264640,0.0799
264641,0.0244
264642,0.1205
264643,0.3468
264644,0.0192
264645,0.0652
264646,0.2288
264647,0.0096
264648,0.4276
264649,0.0485
264650,0.0431
264651,0.0969
264652,0.1954
264653,0.098
264654,0.0884
264655,0.5532
264656,0.084
264657,0.0199
264658,0.2462
264659,0.0294
264660,0.0354
264661,0.1852
264662,0.1674
264663,0.0089
264664,0.1215
264665,0.0201
264666,0.0866
264667,0.1271
264668,0.0677
264669,0.0246
264670,0.1245
264671,0.1743
264672,0.0117
264673,0.1714
264674,0.7258
264675,0.0322
264676,0.0982
264677,0.1672
264678,0.076
264679,0.4002
264680,0.1786
264681,0.2671
264682,0.3846
264683,0.0274
264684,0.118
264685,0.0776
264686,0.1392
264687,0.5487
264688,0.8139
264689,0.188
264690,0.2596
264691,0.0175
264692,0.2995
264693,0.0477
264694,0.1321
264695,0.3121
264696,0.3936
264697,0.624
264698,0.0515
264699,0.7203
264700,0.5188
264701,0.4937
264702,0.0461
264703,0.0935
264704,0.1004
264705,0.1608
264706,0.2768
264707,0.1485
264708,0.9382
264709,0.4305
264710,0.0485
264711,0.1977
264712,0.2389
264713,0.0135
264714,0.0223
264715,0.0478
264716,0.5748
264717,0.3282
264718,0.6085
264719,0.1977
264720,0.4078
264721,0.0374
264722,0.0787
264723,0.1433
264724,0.2406
264725,0.1429
264726,0.0134
264727,0.3219
264728,0.1621
264729,0.3374
264730,0.3503
264731,0.1774
264732,0.1521
264733,0.2503
264734,0.2482
264735,0.0299
264736,0.6905
264737,0.0274
264738,0.0606
264739,0.0799
264740,0.0754
264741,0.0315
264742,0.0888
264743,0.3409
264744,0.0559
264745,0.0639
264746,0.0123
264747,0.1299
264748,0.0704
264749,0.7563
264750,0.1962
264751,0.5039
264752,0.0515
264753,0.0839
264754,0.2382
264755,0.2677
264756,0.2494
264757,0.2629
264758,0.0891
264759,0.3123
264760,0.0935
264761,0.0291
264762,0.0775
264763,0.0259
264764,0.0752
264765,0.016
264766,0.1615
264767,0.1888
264768,0.1433
264769,0.0961
264770,0.0348
264771,0.0454
264772,0.7704
264773,0.0576
264774,0.0823
264775,0.0497
264776,0.7712
264777,0.153
264778,0.8439
264779,0.1504
264780,0.1465
264781,0.0593
264782,0.0294
264783,0.0342
264784,0.0113
264785,0.2222
264786,0.6158
264787,0.0677
264788,0.0505
264789,0.2977
264790,0.1506
264791,0.5337
264792,0.109
264793,0.4265
264794,0.0766
264795,0.1783
264796,0.1219
264797,0.2909
264798,0.1892
264799,0.6394
264800,0.1668
264801,0.6901
264802,0.1048
264803,0.6131
264804,0.1546
264805,0.1333
264806,0.0734
264807,0.0901
264808,0.0143
264809,0.0805
264810,0.0645
264811,0.3078
264812,0.1084
264813,0.0546
264814,0.2294
264815,0.0846
264816,0.0631
264817,0.0288
264818,0.7308
264819,0.6699
264820,0.4031
264821,0.1134
264822,0.405
264823,0.235
264824,0.0467
264825,0.1214
264826,0.1185
264827,0.1077
264828,0.7097
264829,0.3926
264830,0.1294
264831,0.1156
264832,0.0411
264833,0.0456
264834,0.0332
264835,0.0514
264836,0.1758
264837,0.0435
264838,0.0773
264839,0.0969
264840,0.0914
264841,0.1515
264842,0.1407
264843,0.0384
264844,0.1473
264845,0.286
264846,0.0154
264847,0.1978
264848,0.3798
264849,0.2894
264850,0.3387
264851,0.1319
264852,0.5975
264853,0.2347
264854,0.0551
264855,0.0707
264856,0.0493
264857,0.8233
264858,0.097
264859,0.0534
264860,0.0284
264861,0.0547
264862,0.0959
264863,0.0494
264864,0.2582
264865,0.2509
264866,0.2377
264867,0.6012
264868,0.0369
264869,0.0805
264870,0.0421
264871,0.2603
264872,0.2286
264873,0.0326
264874,0.0162
264875,0.2273
264876,0.3634
264877,0.0756
264878,0.3931
264879,0.1763
264880,0.5401
264881,0.0817
264882,0.0434
264883,0.2028
264884,0.0214
264885,0.2372
264886,0.1874
264887,0.1349
264888,0.1253
264889,0.7066
264890,0.0543
264891,0.6564
264892,0.0265
264893,0.3255
264894,0.1116
264895,0.4398
264896,0.1797
264897,0.3499
264898,0.1104
264899,0.1149
264900,0.0273
264901,0.5526
264902,0.5419
264903,0.2779
264904,0.2459
264905,0.0935
264906,0.0614
264907,0.2012
264908,0.1647
264909,0.4234
264910,0.6362
264911,0.1123
264912,0.1093
264913,0.0572
264914,0.031
264915,0.034
264916,0.0574
264917,0.0403
264918,0.4588
264919,0.5142
264920,0.1962
264921,0.0498
264922,0.4291
264923,0.0328
264924,0.2683
264925,0.0598
264926,0.3747
264927,0.0941
264928,0.8716
264929,0.0904
264930,0.1659
264931,0.0944
264932,0.2904
264933,0.0578
264934,0.3335
264935,0.2345
264936,0.0955
264937,0.0629
264938,0.0775
264939,0.0991
264940,0.0422
264941,0.0614
264942,0.8041
264943,0.4475
264944,0.4654
264945,0.029
264946,0.4626
264947,0.1355
264948,0.0392
264949,0.2795
264950,0.0097
264951,0.2141
264952,0.2066
264953,0.1358
264954,0.0837
264955,0.1516
264956,0.2051
264957,0.0249
264958,0.2053
264959,0.1425
264960,0.0375
264961,0.1247
264962,0.0702
264963,0.7495
264964,0.2919
264965,0.544
264966,0.0458
264967,0.3691
264968,0.3346
264969,0.588
264970,0.3674
264971,0.1296
264972,0.5134
264973,0.0672
264974,0.0638
264975,0.4153
264976,0.0359
264977,0.0863
264978,0.0942
264979,0.0155
264980,0.2193
264981,0.1109
264982,0.0798
264983,0.8005
264984,0.1215
264985,0.2524
264986,0.0197
264987,0.4557
264988,0.2094
264989,0.0434
264990,0.213
264991,0.3498
264992,0.0353
264993,0.116
264994,0.7291
264995,0.0194
264996,0.015
264997,0.4193
264998,0.0531
264999,0.0713
265000,0.0244
265001,0.2363
265002,0.0511
265003,0.1414
265004,0.0813
265005,0.323
265006,0.0235
265007,0.1819
265008,0.6235
265009,0.0852
265010,0.2319
265011,0.3517
265012,0.8349
265013,0.1808
265014,0.0686
265015,0.5989
265016,0.2462
265017,0.0145
265018,0.098
265019,0.03
265020,0.5824
265021,0.1503
265022,0.1608
265023,0.1895
265024,0.1015
265025,0.1936
265026,0.0741
265027,0.0483
265028,0.1636
265029,0.0992
265030,0.1203
265031,0.0781
265032,0.0192
265033,0.2668
265034,0.0967
265035,0.076
265036,0.4138
265037,0.3458
265038,0.0245
265039,0.0878
265040,0.0527
265041,0.4785
265042,0.5098
265043,0.1446
265044,0.6358
265045,0.1464
265046,0.5917
265047,0.2296
265048,0.0743
265049,0.2379
265050,0.3168
265051,0.0568
265052,0.0537
265053,0.0118
265054,0.3869
265055,0.1851
265056,0.2105
265057,0.0547
265058,0.2319
265059,0.1783
265060,0.7332
265061,0.7318
265062,0.2979
265063,0.0273
265064,0.0265
265065,0.2994
265066,0.2907
265067,0.0249
265068,0.0866
265069,0.0767
265070,0.1818
265071,0.4707
265072,0.0593
265073,0.7733
265074,0.1042
265075,0.1368
265076,0.0428
265077,0.0423
265078,0.0792
265079,0.028
265080,0.1786
265081,0.1758
265082,0.1533
265083,0.0697
265084,0.1069
265085,0.056
265086,0.0239
265087,0.2927
265088,0.0462
265089,0.0838
265090,0.0362
265091,0.2891
265092,0.1637
265093,0.0261
265094,0.6627
265095,0.0494
265096,0.1256
265097,0.2123
265098,0.767
265099,0.1588
265100,0.5948
265101,0.0269
265102,0.3398
265103,0.313
265104,0.1993
265105,0.0288
265106,0.1544
265107,0.1036
265108,0.3931
265109,0.0685
265110,0.1282
265111,0.0152
265112,0.571
265113,0.1368
265114,0.4945
265115,0.0869
265116,0.3813
265117,0.3163
265118,0.2056
265119,0.1518
265120,0.0467
265121,0.0332
265122,0.028
265123,0.1665
265124,0.1244
265125,0.0924
265126,0.365
265127,0.0288
265128,0.257
265129,0.0434
265130,0.0201
265131,0.064
265132,0.595
265133,0.5222
265134,0.0274
265135,0.0434
265136,0.6695
265137,0.0117
265138,0.0603
265139,0.2382
265140,0.4556
265141,0.081
265142,0.4318
265143,0.0599
265144,0.6597
265145,0.7443
265146,0.3862
265147,0.1599
265148,0.0557
265149,0.0547
265150,0.16
265151,0.1388
265152,0.5706
265153,0.9432
265154,0.0765
265155,0.0606
265156,0.1246
265157,0.0303
265158,0.7265
265159,0.0544
265160,0.2168
265161,0.0391
265162,0.2216
265163,0.0835
265164,0.0995
265165,0.4254
265166,0.1754
265167,0.0721
265168,0.5358
265169,0.7814
265170,0.093
265171,0.7295
265172,0.0137
265173,0.4283
265174,0.3545
265175,0.3219
265176,0.0117
265177,0.209
265178,0.6387
265179,0.1108
265180,0.2274
265181,0.0702
265182,0.0253
265183,0.2899
265184,0.1409
265185,0.0182
265186,0.3483
265187,0.1217
265188,0.0861
265189,0.2451
265190,0.1439
265191,0.0397
265192,0.3229
265193,0.5837
265194,0.0286
265195,0.1318
265196,0.1889
265197,0.1797
265198,0.0604
265199,0.1073
265200,0.1784
265201,0.0129
265202,0.3429
265203,0.0535
265204,0.0178
265205,0.0136
265206,0.7394
265207,0.0245
265208,0.1231
265209,0.2494
265210,0.0245
265211,0.099
265212,0.1611
265213,0.3892
265214,0.296
265215,0.0186
265216,0.4058
265217,0.0282
265218,0.1732
265219,0.4309
265220,0.0601
265221,0.0672
265222,0.5081
265223,0.3628
265224,0.0519
265225,0.0671
265226,0.1821
265227,0.0302
265228,0.0833
265229,0.1265
265230,0.0468
265231,0.0841
265232,0.0536
265233,0.2292
265234,0.6383
265235,0.0336
265236,0.0157
265237,0.0901
265238,0.0285
265239,0.1932
265240,0.1696
265241,0.0223
265242,0.1419
265243,0.0544
265244,0.1465
265245,0.7234
265246,0.1125
265247,0.1976
265248,0.1525
265249,0.017
265250,0.2339
265251,0.0507
265252,0.0396
265253,0.0707
265254,0.0427
265255,0.0195
265256,0.1734
265257,0.0387
265258,0.3236
265259,0.5826
265260,0.1565
265261,0.0227
265262,0.0276
265263,0.4228
265264,0.2143
265265,0.0264
265266,0.1567
265267,0.1508
265268,0.0235
265269,0.0405
265270,0.2985
265271,0.0115
265272,0.0575
265273,0.1173
265274,0.274
265275,0.1296
265276,0.1781
265277,0.0646
265278,0.0411
265279,0.1693
265280,0.0591
265281,0.6271
265282,0.0546
265283,0.0257
265284,0.0584
265285,0.0519
265286,0.1426
265287,0.2552
265288,0.0963
265289,0.1135
265290,0.4597
265291,0.0252
265292,0.1841
265293,0.0838
265294,0.0573
265295,0.1698
265296,0.0888
265297,0.0284
265298,0.4846
265299,0.3077
265300,0.0137
265301,0.2222
265302,0.0172
265303,0.6199
265304,0.118
265305,0.2282
265306,0.0326
265307,0.2015
265308,0.2055
265309,0.3797
265310,0.1613
265311,0.0925
265312,0.0402
265313,0.0393
265314,0.3234
265315,0.1354
265316,0.3387
265317,0.1341
265318,0.216
265319,0.1212
265320,0.0484
265321,0.1806
265322,0.1682
265323,0.0798
265324,0.104
265325,0.0131
265326,0.0405
265327,0.0318
265328,0.1591
265329,0.1521
265330,0.0513
265331,0.3646
265332,0.2575
265333,0.1463
265334,0.8082
265335,0.0653
265336,0.1962
265337,0.0462
265338,0.3776
265339,0.0709
265340,0.1719
265341,0.7841
265342,0.1291
265343,0.5064
265344,0.1458
265345,0.4695
265346,0.0721
265347,0.1034
265348,0.2387
265349,0.1113
265350,0.0428
265351,0.6852
265352,0.0259
265353,0.4583
265354,0.7016
265355,0.1181
265356,0.5752
265357,0.045
265358,0.6633
265359,0.6834
265360,0.169
265361,0.7731
265362,0.0493
265363,0.324
265364,0.3219
265365,0.3927
265366,0.3245
265367,0.4249
265368,0.2766
265369,0.142
265370,0.1978
265371,0.1222
265372,0.3786
265373,0.0149
265374,0.0976
265375,0.1274
265376,0.2216
265377,0.064
265378,0.0331
265379,0.0228
265380,0.1795
265381,0.5646
265382,0.6296
265383,0.0772
265384,0.0245
265385,0.497
265386,0.8722
265387,0.0838
265388,0.1398
265389,0.1084
265390,0.3307
265391,0.0318
265392,0.0489
265393,0.2153
265394,0.0309
265395,0.1028
265396,0.2579
265397,0.057
265398,0.1441
265399,0.4163
265400,0.794
265401,0.1508
265402,0.2108
265403,0.0291
265404,0.1086
265405,0.2117
265406,0.609
265407,0.4675
265408,0.0731
265409,0.1919
265410,0.0593
265411,0.1493
265412,0.5898
265413,0.0543
265414,0.1231
265415,0.0115
265416,0.5624
265417,0.3395
265418,0.6805
265419,0.6592
265420,0.4005
265421,0.3638
265422,0.2449
265423,0.017
265424,0.0944
265425,0.0875
265426,0.5159
265427,0.1171
265428,0.0563
265429,0.1172
265430,0.0248
265431,0.0167
265432,0.2313
265433,0.3312
265434,0.1444
265435,0.0248
265436,0.1906
265437,0.394
265438,0.0779
265439,0.2223
265440,0.2039
265441,0.3503
265442,0.0935
265443,0.7444
265444,0.62
265445,0.1925
265446,0.0727
265447,0.1401
265448,0.2895
265449,0.0628
265450,0.0579
265451,0.0463
265452,0.0527
265453,0.8816
265454,0.0183
265455,0.6307
265456,0.1647
265457,0.0628
265458,0.0818
265459,0.1787
265460,0.2331
265461,0.0846
265462,0.3468
265463,0.0227
265464,0.1079
265465,0.0141
265466,0.1567
265467,0.2475
265468,0.3431
265469,0.1025
265470,0.0408
265471,0.4059
265472,0.0242
265473,0.0922
265474,0.5515
265475,0.1169
265476,0.1862
265477,0.1852
265478,0.074
265479,0.0364
265480,0.2387
265481,0.2609
265482,0.4393
265483,0.0998
265484,0.2123
265485,0.1029
265486,0.0487
265487,0.8406
